Batch change
Module name, Device, Current value, Display format, Comment
Global,EM19389,0,DEC 16BIT,
Global,EM19390,0,DEC 16BIT,
Global,EM19391,0,DEC 16BIT,
Global,EM19392,0,DEC 16BIT,
Global,EM19393,0,DEC 16BIT,
Global,EM19394,0,DEC 16BIT,
Global,EM19395,0,DEC 16BIT,
Global,EM19396,0,DEC 16BIT,
Global,EM19397,0,DEC 16BIT,
Global,EM19398,0,DEC 16BIT,
Global,EM19399,0,DEC 16BIT,
Global,EM19400,0,DEC 16BIT,
Global,EM19401,0,DEC 16BIT,
Global,EM19402,0,DEC 16BIT,
Global,EM19403,0,DEC 16BIT,
Global,EM19404,0,DEC 16BIT,
Global,EM19405,0,DEC 16BIT,
Global,EM19406,0,DEC 16BIT,
Global,EM19407,0,DEC 16BIT,
Global,EM19408,0,DEC 16BIT,
Global,EM19409,0,DEC 16BIT,
Global,EM19410,0,DEC 16BIT,
Global,EM19411,0,DEC 16BIT,
Global,EM19412,0,DEC 16BIT,
Global,EM19413,0,DEC 16BIT,
Global,EM19414,0,DEC 16BIT,
Global,EM19415,0,DEC 16BIT,
Global,EM19416,0,DEC 16BIT,
Global,EM19417,0,DEC 16BIT,
Global,EM19418,0,DEC 16BIT,
Global,EM19419,0,DEC 16BIT,
Global,EM19420,0,DEC 16BIT,
Global,EM19421,0,DEC 16BIT,
Global,EM19422,0,DEC 16BIT,
Global,EM19423,0,DEC 16BIT,
Global,EM19424,0,DEC 16BIT,
Global,EM19425,0,DEC 16BIT,
Global,EM19426,0,DEC 16BIT,
Global,EM19427,0,DEC 16BIT,
Global,EM19428,0,DEC 16BIT,
Global,EM19429,0,DEC 16BIT,
Global,EM19430,0,DEC 16BIT,
Global,EM19431,0,DEC 16BIT,
Global,EM19432,0,DEC 16BIT,
Global,EM19433,0,DEC 16BIT,
Global,EM19434,0,DEC 16BIT,
Global,EM19435,0,DEC 16BIT,
Global,EM19436,0,DEC 16BIT,
Global,EM19437,0,DEC 16BIT,
Global,EM19438,0,DEC 16BIT,
Global,EM19439,0,DEC 16BIT,
Global,EM19440,0,DEC 16BIT,
Global,EM19441,0,DEC 16BIT,
Global,EM19442,0,DEC 16BIT,
Global,EM19443,0,DEC 16BIT,
Global,EM19444,0,DEC 16BIT,
Global,EM19445,0,DEC 16BIT,
Global,EM19446,0,DEC 16BIT,
Global,EM19447,0,DEC 16BIT,
Global,EM19448,0,DEC 16BIT,
Global,EM19449,0,DEC 16BIT,
Global,EM19450,0,DEC 16BIT,
Global,EM19451,0,DEC 16BIT,
Global,EM19452,0,DEC 16BIT,
Global,EM19453,0,DEC 16BIT,
Global,EM19454,0,DEC 16BIT,
Global,EM19455,0,DEC 16BIT,
Global,EM19456,0,DEC 16BIT,
Global,EM19457,0,DEC 16BIT,
Global,EM19458,0,DEC 16BIT,
Global,EM19459,0,DEC 16BIT,
Global,EM19460,0,DEC 16BIT,
Global,EM19461,0,DEC 16BIT,
Global,EM19462,0,DEC 16BIT,
Global,EM19463,0,DEC 16BIT,
Global,EM19464,0,DEC 16BIT,
Global,EM19465,0,DEC 16BIT,
Global,EM19466,0,DEC 16BIT,
Global,EM19467,0,DEC 16BIT,
Global,EM19468,0,DEC 16BIT,
Global,EM19469,0,DEC 16BIT,
Global,EM19470,0,DEC 16BIT,
Global,EM19471,0,DEC 16BIT,
Global,EM19472,0,DEC 16BIT,
Global,EM19473,0,DEC 16BIT,
Global,EM19474,0,DEC 16BIT,
Global,EM19475,0,DEC 16BIT,
Global,EM19476,0,DEC 16BIT,
Global,EM19477,0,DEC 16BIT,
Global,EM19478,0,DEC 16BIT,
Global,EM19479,0,DEC 16BIT,
Global,EM19480,0,DEC 16BIT,
Global,EM19481,0,DEC 16BIT,
Global,EM19482,0,DEC 16BIT,
Global,EM19483,0,DEC 16BIT,
Global,EM19484,0,DEC 16BIT,
Global,EM19485,0,DEC 16BIT,
Global,EM19486,0,DEC 16BIT,
Global,EM19487,0,DEC 16BIT,
Global,EM19488,0,DEC 16BIT,
Global,EM19489,0,DEC 16BIT,
Global,EM19490,0,DEC 16BIT,
Global,EM19491,0,DEC 16BIT,
Global,EM19492,0,DEC 16BIT,
Global,EM19493,0,DEC 16BIT,
Global,EM19494,0,DEC 16BIT,
Global,EM19495,0,DEC 16BIT,
Global,EM19496,0,DEC 16BIT,
Global,EM19497,0,DEC 16BIT,
Global,EM19498,0,DEC 16BIT,
Global,EM19499,0,DEC 16BIT,
Global,EM19500,0,DEC 16BIT,
Global,EM19501,0,DEC 16BIT,
Global,EM19502,0,DEC 16BIT,
Global,EM19503,0,DEC 16BIT,
Global,EM19504,0,DEC 16BIT,
Global,EM19505,0,DEC 16BIT,
Global,EM19506,0,DEC 16BIT,
Global,EM19507,0,DEC 16BIT,
Global,EM19508,0,DEC 16BIT,
Global,EM19509,0,DEC 16BIT,
Global,EM19510,0,DEC 16BIT,
Global,EM19511,0,DEC 16BIT,
Global,EM19512,0,DEC 16BIT,
Global,EM19513,0,DEC 16BIT,
Global,EM19514,0,DEC 16BIT,
Global,EM19515,0,DEC 16BIT,
Global,EM19516,0,DEC 16BIT,
Global,EM19517,0,DEC 16BIT,
Global,EM19518,0,DEC 16BIT,
Global,EM19519,0,DEC 16BIT,
Global,EM19520,0,DEC 16BIT,
Global,EM19521,0,DEC 16BIT,
Global,EM19522,0,DEC 16BIT,
Global,EM19523,0,DEC 16BIT,
Global,EM19524,0,DEC 16BIT,
Global,EM19525,0,DEC 16BIT,
Global,EM19526,0,DEC 16BIT,
Global,EM19527,0,DEC 16BIT,
Global,EM19528,0,DEC 16BIT,
Global,EM19529,0,DEC 16BIT,
Global,EM19530,0,DEC 16BIT,
Global,EM19531,0,DEC 16BIT,
Global,EM19532,0,DEC 16BIT,
Global,EM19533,0,DEC 16BIT,
Global,EM19534,0,DEC 16BIT,
Global,EM19535,0,DEC 16BIT,
Global,EM19536,0,DEC 16BIT,
Global,EM19537,0,DEC 16BIT,
Global,EM19538,0,DEC 16BIT,
Global,EM19539,0,DEC 16BIT,
Global,EM19540,0,DEC 16BIT,
Global,EM19541,0,DEC 16BIT,
Global,EM19542,0,DEC 16BIT,
Global,EM19543,0,DEC 16BIT,
Global,EM19544,0,DEC 16BIT,
Global,EM19545,0,DEC 16BIT,
Global,EM19546,0,DEC 16BIT,
Global,EM19547,0,DEC 16BIT,
Global,EM19548,0,DEC 16BIT,
Global,EM19549,0,DEC 16BIT,
Global,EM19550,0,DEC 16BIT,
Global,EM19551,0,DEC 16BIT,
Global,EM19552,0,DEC 16BIT,
Global,EM19553,0,DEC 16BIT,
Global,EM19554,0,DEC 16BIT,
Global,EM19555,0,DEC 16BIT,
Global,EM19556,0,DEC 16BIT,
Global,EM19557,0,DEC 16BIT,
Global,EM19558,0,DEC 16BIT,
Global,EM19559,0,DEC 16BIT,
Global,EM19560,0,DEC 16BIT,
Global,EM19561,0,DEC 16BIT,
Global,EM19562,0,DEC 16BIT,
Global,EM19563,0,DEC 16BIT,
Global,EM19564,0,DEC 16BIT,
Global,EM19565,0,DEC 16BIT,
Global,EM19566,0,DEC 16BIT,
Global,EM19567,0,DEC 16BIT,
Global,EM19568,0,DEC 16BIT,
Global,EM19569,0,DEC 16BIT,
Global,EM19570,0,DEC 16BIT,
Global,EM19571,0,DEC 16BIT,
Global,EM19572,0,DEC 16BIT,
Global,EM19573,0,DEC 16BIT,
Global,EM19574,0,DEC 16BIT,
Global,EM19575,0,DEC 16BIT,
Global,EM19576,0,DEC 16BIT,
Global,EM19577,0,DEC 16BIT,
Global,EM19578,0,DEC 16BIT,
Global,EM19579,0,DEC 16BIT,
Global,EM19580,0,DEC 16BIT,
Global,EM19581,0,DEC 16BIT,
Global,EM19582,0,DEC 16BIT,
Global,EM19583,0,DEC 16BIT,
Global,EM19584,0,DEC 16BIT,
Global,EM19585,0,DEC 16BIT,
Global,EM19586,0,DEC 16BIT,
Global,EM19587,0,DEC 16BIT,
Global,EM19588,0,DEC 16BIT,
Global,EM19589,0,DEC 16BIT,
Global,EM19590,0,DEC 16BIT,
Global,EM19591,0,DEC 16BIT,
Global,EM19592,0,DEC 16BIT,
Global,EM19593,0,DEC 16BIT,
Global,EM19594,0,DEC 16BIT,
Global,EM19595,0,DEC 16BIT,
Global,EM19596,0,DEC 16BIT,
Global,EM19597,0,DEC 16BIT,
Global,EM19598,0,DEC 16BIT,
Global,EM19599,0,DEC 16BIT,
Global,EM19600,0,DEC 16BIT,
Global,EM19601,0,DEC 16BIT,
Global,EM19602,0,DEC 16BIT,
Global,EM19603,0,DEC 16BIT,
Global,EM19604,0,DEC 16BIT,
Global,EM19605,0,DEC 16BIT,
Global,EM19606,0,DEC 16BIT,
Global,EM19607,0,DEC 16BIT,
Global,EM19608,0,DEC 16BIT,
Global,EM19609,0,DEC 16BIT,
Global,EM19610,0,DEC 16BIT,
Global,EM19611,0,DEC 16BIT,
Global,EM19612,0,DEC 16BIT,
Global,EM19613,0,DEC 16BIT,
Global,EM19614,0,DEC 16BIT,
Global,EM19615,0,DEC 16BIT,
Global,EM19616,0,DEC 16BIT,
Global,EM19617,0,DEC 16BIT,
Global,EM19618,0,DEC 16BIT,
Global,EM19619,0,DEC 16BIT,
Global,EM19620,0,DEC 16BIT,
Global,EM19621,0,DEC 16BIT,
Global,EM19622,0,DEC 16BIT,
Global,EM19623,0,DEC 16BIT,
Global,EM19624,0,DEC 16BIT,
Global,EM19625,0,DEC 16BIT,
Global,EM19626,0,DEC 16BIT,
Global,EM19627,0,DEC 16BIT,
Global,EM19628,0,DEC 16BIT,
Global,EM19629,0,DEC 16BIT,
Global,EM19630,0,DEC 16BIT,
Global,EM19631,0,DEC 16BIT,
Global,EM19632,0,DEC 16BIT,
Global,EM19633,0,DEC 16BIT,
Global,EM19634,0,DEC 16BIT,
Global,EM19635,0,DEC 16BIT,
Global,EM19636,0,DEC 16BIT,
Global,EM19637,0,DEC 16BIT,
Global,EM19638,0,DEC 16BIT,
Global,EM19639,0,DEC 16BIT,
Global,EM19640,0,DEC 16BIT,
Global,EM19641,0,DEC 16BIT,
Global,EM19642,0,DEC 16BIT,
Global,EM19643,0,DEC 16BIT,
Global,EM19644,0,DEC 16BIT,
Global,EM19645,0,DEC 16BIT,
Global,EM19646,0,DEC 16BIT,
Global,EM19647,0,DEC 16BIT,
Global,EM19648,0,DEC 16BIT,
Global,EM19649,0,DEC 16BIT,
Global,EM19650,0,DEC 16BIT,
Global,EM19651,0,DEC 16BIT,
Global,EM19652,0,DEC 16BIT,
Global,EM19653,0,DEC 16BIT,
Global,EM19654,0,DEC 16BIT,
Global,EM19655,0,DEC 16BIT,
Global,EM19656,0,DEC 16BIT,
Global,EM19657,0,DEC 16BIT,
Global,EM19658,0,DEC 16BIT,
Global,EM19659,0,DEC 16BIT,
Global,EM19660,0,DEC 16BIT,
Global,EM19661,0,DEC 16BIT,
Global,EM19662,0,DEC 16BIT,
Global,EM19663,0,DEC 16BIT,
Global,EM19664,0,DEC 16BIT,
Global,EM19665,0,DEC 16BIT,
Global,EM19666,0,DEC 16BIT,
Global,EM19667,0,DEC 16BIT,
Global,EM19668,0,DEC 16BIT,
Global,EM19669,0,DEC 16BIT,
Global,EM19670,0,DEC 16BIT,
Global,EM19671,0,DEC 16BIT,
Global,EM19672,0,DEC 16BIT,
Global,EM19673,0,DEC 16BIT,
Global,EM19674,0,DEC 16BIT,
Global,EM19675,0,DEC 16BIT,
Global,EM19676,0,DEC 16BIT,
Global,EM19677,0,DEC 16BIT,
Global,EM19678,0,DEC 16BIT,
Global,EM19679,0,DEC 16BIT,
Global,EM19680,0,DEC 16BIT,
Global,EM19681,0,DEC 16BIT,
Global,EM19682,0,DEC 16BIT,
Global,EM19683,0,DEC 16BIT,
Global,EM19684,0,DEC 16BIT,
Global,EM19685,0,DEC 16BIT,
Global,EM19686,0,DEC 16BIT,
Global,EM19687,0,DEC 16BIT,
Global,EM19688,0,DEC 16BIT,
Global,EM19689,0,DEC 16BIT,
Global,EM19690,0,DEC 16BIT,
Global,EM19691,0,DEC 16BIT,
Global,EM19692,0,DEC 16BIT,
Global,EM19693,0,DEC 16BIT,
Global,EM19694,0,DEC 16BIT,
Global,EM19695,0,DEC 16BIT,
Global,EM19696,0,DEC 16BIT,
Global,EM19697,0,DEC 16BIT,
Global,EM19698,0,DEC 16BIT,
Global,EM19699,0,DEC 16BIT,
Global,EM19700,0,DEC 16BIT,
Global,EM19701,0,DEC 16BIT,
Global,EM19702,0,DEC 16BIT,
Global,EM19703,0,DEC 16BIT,
Global,EM19704,0,DEC 16BIT,
Global,EM19705,0,DEC 16BIT,
Global,EM19706,0,DEC 16BIT,
Global,EM19707,0,DEC 16BIT,
Global,EM19708,0,DEC 16BIT,
Global,EM19709,0,DEC 16BIT,
Global,EM19710,0,DEC 16BIT,
Global,EM19711,0,DEC 16BIT,
Global,EM19712,0,DEC 16BIT,
Global,EM19713,0,DEC 16BIT,
Global,EM19714,0,DEC 16BIT,
Global,EM19715,0,DEC 16BIT,
Global,EM19716,0,DEC 16BIT,
Global,EM19717,0,DEC 16BIT,
Global,EM19718,0,DEC 16BIT,
Global,EM19719,0,DEC 16BIT,
Global,EM19720,0,DEC 16BIT,
Global,EM19721,0,DEC 16BIT,
Global,EM19722,0,DEC 16BIT,
Global,EM19723,0,DEC 16BIT,
Global,EM19724,0,DEC 16BIT,
Global,EM19725,0,DEC 16BIT,
Global,EM19726,0,DEC 16BIT,
Global,EM19727,0,DEC 16BIT,
Global,EM19728,0,DEC 16BIT,
Global,EM19729,0,DEC 16BIT,
Global,EM19730,0,DEC 16BIT,
Global,EM19731,0,DEC 16BIT,
Global,EM19732,0,DEC 16BIT,
Global,EM19733,0,DEC 16BIT,
Global,EM19734,0,DEC 16BIT,
Global,EM19735,0,DEC 16BIT,
Global,EM19736,0,DEC 16BIT,
Global,EM19737,0,DEC 16BIT,
Global,EM19738,0,DEC 16BIT,
Global,EM19739,0,DEC 16BIT,
Global,EM19740,0,DEC 16BIT,
Global,EM19741,0,DEC 16BIT,
Global,EM19742,0,DEC 16BIT,
Global,EM19743,0,DEC 16BIT,
Global,EM19744,0,DEC 16BIT,
Global,EM19745,0,DEC 16BIT,
Global,EM19746,0,DEC 16BIT,
Global,EM19747,0,DEC 16BIT,
Global,EM19748,0,DEC 16BIT,
Global,EM19749,0,DEC 16BIT,
Global,EM19750,0,DEC 16BIT,
Global,EM19751,0,DEC 16BIT,
Global,EM19752,0,DEC 16BIT,
Global,EM19753,0,DEC 16BIT,
Global,EM19754,0,DEC 16BIT,
Global,EM19755,0,DEC 16BIT,
Global,EM19756,0,DEC 16BIT,
Global,EM19757,0,DEC 16BIT,
Global,EM19758,0,DEC 16BIT,
Global,EM19759,0,DEC 16BIT,
Global,EM19760,0,DEC 16BIT,
Global,EM19761,0,DEC 16BIT,
Global,EM19762,0,DEC 16BIT,
Global,EM19763,0,DEC 16BIT,
Global,EM19764,0,DEC 16BIT,
Global,EM19765,0,DEC 16BIT,
Global,EM19766,0,DEC 16BIT,
Global,EM19767,0,DEC 16BIT,
Global,EM19768,0,DEC 16BIT,
Global,EM19769,0,DEC 16BIT,
Global,EM19770,0,DEC 16BIT,
Global,EM19771,0,DEC 16BIT,
Global,EM19772,0,DEC 16BIT,
Global,EM19773,0,DEC 16BIT,
Global,EM19774,0,DEC 16BIT,
Global,EM19775,0,DEC 16BIT,
Global,EM19776,0,DEC 16BIT,
Global,EM19777,0,DEC 16BIT,
Global,EM19778,0,DEC 16BIT,
Global,EM19779,0,DEC 16BIT,
Global,EM19780,0,DEC 16BIT,
Global,EM19781,0,DEC 16BIT,
Global,EM19782,0,DEC 16BIT,
Global,EM19783,0,DEC 16BIT,
Global,EM19784,0,DEC 16BIT,
Global,EM19785,0,DEC 16BIT,
Global,EM19786,0,DEC 16BIT,
Global,EM19787,0,DEC 16BIT,
Global,EM19788,0,DEC 16BIT,
Global,EM19789,0,DEC 16BIT,
Global,EM19790,0,DEC 16BIT,
Global,EM19791,0,DEC 16BIT,
Global,EM19792,0,DEC 16BIT,
Global,EM19793,0,DEC 16BIT,
Global,EM19794,0,DEC 16BIT,
Global,EM19795,0,DEC 16BIT,
Global,EM19796,0,DEC 16BIT,
Global,EM19797,0,DEC 16BIT,
Global,EM19798,0,DEC 16BIT,
Global,EM19799,0,DEC 16BIT,
Global,EM19800,0,DEC 16BIT,
Global,EM19801,0,DEC 16BIT,
Global,EM19802,0,DEC 16BIT,
Global,EM19803,0,DEC 16BIT,
Global,EM19804,0,DEC 16BIT,
Global,EM19805,0,DEC 16BIT,
Global,EM19806,0,DEC 16BIT,
Global,EM19807,0,DEC 16BIT,
Global,EM19808,0,DEC 16BIT,
Global,EM19809,0,DEC 16BIT,
Global,EM19810,0,DEC 16BIT,
Global,EM19811,0,DEC 16BIT,
Global,EM19812,0,DEC 16BIT,
Global,EM19813,0,DEC 16BIT,
Global,EM19814,0,DEC 16BIT,
Global,EM19815,0,DEC 16BIT,
Global,EM19816,0,DEC 16BIT,
Global,EM19817,0,DEC 16BIT,
Global,EM19818,0,DEC 16BIT,
Global,EM19819,0,DEC 16BIT,
Global,EM19820,0,DEC 16BIT,
Global,EM19821,0,DEC 16BIT,
Global,EM19822,0,DEC 16BIT,
Global,EM19823,0,DEC 16BIT,
Global,EM19824,0,DEC 16BIT,
Global,EM19825,0,DEC 16BIT,
Global,EM19826,0,DEC 16BIT,
Global,EM19827,0,DEC 16BIT,
Global,EM19828,0,DEC 16BIT,
Global,EM19829,0,DEC 16BIT,
Global,EM19830,0,DEC 16BIT,
Global,EM19831,0,DEC 16BIT,
Global,EM19832,0,DEC 16BIT,
Global,EM19833,0,DEC 16BIT,
Global,EM19834,0,DEC 16BIT,
Global,EM19835,0,DEC 16BIT,
Global,EM19836,0,DEC 16BIT,
Global,EM19837,0,DEC 16BIT,
Global,EM19838,0,DEC 16BIT,
Global,EM19839,0,DEC 16BIT,
Global,EM19840,0,DEC 16BIT,
Global,EM19841,0,DEC 16BIT,
Global,EM19842,0,DEC 16BIT,
Global,EM19843,0,DEC 16BIT,
Global,EM19844,0,DEC 16BIT,
Global,EM19845,0,DEC 16BIT,
Global,EM19846,0,DEC 16BIT,
Global,EM19847,0,DEC 16BIT,
Global,EM19848,0,DEC 16BIT,
Global,EM19849,0,DEC 16BIT,
Global,EM19850,0,DEC 16BIT,
Global,EM19851,0,DEC 16BIT,
Global,EM19852,0,DEC 16BIT,
Global,EM19853,0,DEC 16BIT,
Global,EM19854,0,DEC 16BIT,
Global,EM19855,0,DEC 16BIT,
Global,EM19856,0,DEC 16BIT,
Global,EM19857,0,DEC 16BIT,
Global,EM19858,0,DEC 16BIT,
Global,EM19859,0,DEC 16BIT,
Global,EM19860,0,DEC 16BIT,
Global,EM19861,0,DEC 16BIT,
Global,EM19862,0,DEC 16BIT,
Global,EM19863,0,DEC 16BIT,
Global,EM19864,0,DEC 16BIT,
Global,EM19865,0,DEC 16BIT,
Global,EM19866,0,DEC 16BIT,
Global,EM19867,0,DEC 16BIT,
Global,EM19868,0,DEC 16BIT,
Global,EM19869,0,DEC 16BIT,
Global,EM19870,0,DEC 16BIT,
Global,EM19871,0,DEC 16BIT,
Global,EM19872,0,DEC 16BIT,
Global,EM19873,0,DEC 16BIT,
Global,EM19874,0,DEC 16BIT,
Global,EM19875,0,DEC 16BIT,
Global,EM19876,0,DEC 16BIT,
Global,EM19877,0,DEC 16BIT,
Global,EM19878,0,DEC 16BIT,
Global,EM19879,0,DEC 16BIT,
Global,EM19880,0,DEC 16BIT,
Global,EM19881,0,DEC 16BIT,
Global,EM19882,0,DEC 16BIT,
Global,EM19883,0,DEC 16BIT,
Global,EM19884,0,DEC 16BIT,
Global,EM19885,0,DEC 16BIT,
Global,EM19886,0,DEC 16BIT,
Global,EM19887,0,DEC 16BIT,
Global,EM19888,0,DEC 16BIT,
Global,EM19889,0,DEC 16BIT,
Global,EM19890,0,DEC 16BIT,
Global,EM19891,0,DEC 16BIT,
Global,EM19892,0,DEC 16BIT,
Global,EM19893,0,DEC 16BIT,
Global,EM19894,0,DEC 16BIT,
Global,EM19895,0,DEC 16BIT,
Global,EM19896,0,DEC 16BIT,
Global,EM19897,0,DEC 16BIT,
Global,EM19898,0,DEC 16BIT,
Global,EM19899,0,DEC 16BIT,
Global,EM19900,0,DEC 16BIT,
Global,EM19901,0,DEC 16BIT,
Global,EM19902,0,DEC 16BIT,
Global,EM19903,0,DEC 16BIT,
Global,EM19904,0,DEC 16BIT,
Global,EM19905,0,DEC 16BIT,
Global,EM19906,0,DEC 16BIT,
Global,EM19907,0,DEC 16BIT,
Global,EM19908,0,DEC 16BIT,
Global,EM19909,0,DEC 16BIT,
Global,EM19910,0,DEC 16BIT,
Global,EM19911,0,DEC 16BIT,
Global,EM19912,0,DEC 16BIT,
Global,EM19913,0,DEC 16BIT,
Global,EM19914,0,DEC 16BIT,
Global,EM19915,0,DEC 16BIT,
Global,EM19916,0,DEC 16BIT,
Global,EM19917,0,DEC 16BIT,
Global,EM19918,0,DEC 16BIT,
Global,EM19919,0,DEC 16BIT,
Global,EM19920,0,DEC 16BIT,
Global,EM19921,0,DEC 16BIT,
Global,EM19922,0,DEC 16BIT,
Global,EM19923,0,DEC 16BIT,
Global,EM19924,0,DEC 16BIT,
Global,EM19925,0,DEC 16BIT,
Global,EM19926,0,DEC 16BIT,
Global,EM19927,0,DEC 16BIT,
Global,EM19928,0,DEC 16BIT,
Global,EM19929,0,DEC 16BIT,
Global,EM19930,0,DEC 16BIT,
Global,EM19931,0,DEC 16BIT,
Global,EM19932,0,DEC 16BIT,
Global,EM19933,0,DEC 16BIT,
Global,EM19934,0,DEC 16BIT,
Global,EM19935,0,DEC 16BIT,
Global,EM19936,0,DEC 16BIT,
Global,EM19937,0,DEC 16BIT,
Global,EM19938,0,DEC 16BIT,
Global,EM19939,0,DEC 16BIT,
Global,EM19940,0,DEC 16BIT,
Global,EM19941,0,DEC 16BIT,
Global,EM19942,0,DEC 16BIT,
Global,EM19943,0,DEC 16BIT,
Global,EM19944,0,DEC 16BIT,
Global,EM19945,0,DEC 16BIT,
Global,EM19946,0,DEC 16BIT,
Global,EM19947,0,DEC 16BIT,
Global,EM19948,0,DEC 16BIT,
Global,EM19949,0,DEC 16BIT,
Global,EM19950,0,DEC 16BIT,
Global,EM19951,0,DEC 16BIT,
Global,EM19952,0,DEC 16BIT,
Global,EM19953,0,DEC 16BIT,
Global,EM19954,0,DEC 16BIT,
Global,EM19955,0,DEC 16BIT,
Global,EM19956,0,DEC 16BIT,
Global,EM19957,0,DEC 16BIT,
Global,EM19958,0,DEC 16BIT,
Global,EM19959,0,DEC 16BIT,
Global,EM19960,0,DEC 16BIT,
Global,EM19961,0,DEC 16BIT,
Global,EM19962,0,DEC 16BIT,
Global,EM19963,0,DEC 16BIT,
Global,EM19964,0,DEC 16BIT,
Global,EM19965,0,DEC 16BIT,
Global,EM19966,0,DEC 16BIT,
Global,EM19967,0,DEC 16BIT,
Global,EM19968,0,DEC 16BIT,
Global,EM19969,0,DEC 16BIT,
Global,EM19970,0,DEC 16BIT,
Global,EM19971,0,DEC 16BIT,
Global,EM19972,0,DEC 16BIT,
Global,EM19973,0,DEC 16BIT,
Global,EM19974,0,DEC 16BIT,
Global,EM19975,0,DEC 16BIT,
Global,EM19976,0,DEC 16BIT,
Global,EM19977,0,DEC 16BIT,
Global,EM19978,0,DEC 16BIT,
Global,EM19979,0,DEC 16BIT,
Global,EM19980,0,DEC 16BIT,
Global,EM19981,0,DEC 16BIT,
Global,EM19982,0,DEC 16BIT,
Global,EM19983,0,DEC 16BIT,
Global,EM19984,0,DEC 16BIT,
Global,EM19985,0,DEC 16BIT,
Global,EM19986,0,DEC 16BIT,
Global,EM19987,0,DEC 16BIT,
Global,EM19988,0,DEC 16BIT,
Global,EM19989,0,DEC 16BIT,
Global,EM19990,0,DEC 16BIT,
Global,EM19991,0,DEC 16BIT,
Global,EM19992,0,DEC 16BIT,
Global,EM19993,0,DEC 16BIT,
Global,EM19994,0,DEC 16BIT,
Global,EM19995,0,DEC 16BIT,
Global,EM19996,0,DEC 16BIT,
Global,EM19997,0,DEC 16BIT,
Global,EM19998,0,DEC 16BIT,
Global,EM19999,0,DEC 16BIT,
Global,EM20000,0,DEC 16BIT,
Global,EM20001,0,DEC 16BIT,
Global,EM20002,0,DEC 16BIT,
Global,EM20003,0,DEC 16BIT,
Global,EM20004,0,DEC 16BIT,
Global,EM20005,0,DEC 16BIT,
Global,EM20006,0,DEC 16BIT,
Global,EM20007,0,DEC 16BIT,
Global,EM20008,0,DEC 16BIT,
Global,EM20009,0,DEC 16BIT,
Global,EM20010,0,DEC 16BIT,
Global,EM20011,0,DEC 16BIT,
Global,EM20012,0,DEC 16BIT,
Global,EM20013,0,DEC 16BIT,
Global,EM20014,0,DEC 16BIT,
Global,EM20015,0,DEC 16BIT,
Global,EM20016,0,DEC 16BIT,
Global,EM20017,0,DEC 16BIT,
Global,EM20018,0,DEC 16BIT,
Global,EM20019,0,DEC 16BIT,
Global,EM20020,0,DEC 16BIT,
Global,EM20021,0,DEC 16BIT,
Global,EM20022,0,DEC 16BIT,
Global,EM20023,0,DEC 16BIT,
Global,EM20024,0,DEC 16BIT,
Global,EM20025,0,DEC 16BIT,
Global,EM20026,0,DEC 16BIT,
Global,EM20027,0,DEC 16BIT,
Global,EM20028,0,DEC 16BIT,
Global,EM20029,0,DEC 16BIT,
Global,EM20030,0,DEC 16BIT,
Global,EM20031,0,DEC 16BIT,
Global,EM20032,0,DEC 16BIT,
Global,EM20033,0,DEC 16BIT,
Global,EM20034,0,DEC 16BIT,
Global,EM20035,0,DEC 16BIT,
Global,EM20036,0,DEC 16BIT,
Global,EM20037,0,DEC 16BIT,
Global,EM20038,0,DEC 16BIT,
Global,EM20039,0,DEC 16BIT,
Global,EM20040,0,DEC 16BIT,
Global,EM20041,0,DEC 16BIT,
Global,EM20042,0,DEC 16BIT,
Global,EM20043,0,DEC 16BIT,
Global,EM20044,0,DEC 16BIT,
Global,EM20045,0,DEC 16BIT,
Global,EM20046,0,DEC 16BIT,
Global,EM20047,0,DEC 16BIT,
Global,EM20048,0,DEC 16BIT,
Global,EM20049,0,DEC 16BIT,
Global,EM20050,0,DEC 16BIT,
Global,EM20051,0,DEC 16BIT,
Global,EM20052,0,DEC 16BIT,
Global,EM20053,0,DEC 16BIT,
Global,EM20054,0,DEC 16BIT,
Global,EM20055,0,DEC 16BIT,
Global,EM20056,0,DEC 16BIT,
Global,EM20057,0,DEC 16BIT,
Global,EM20058,0,DEC 16BIT,
Global,EM20059,0,DEC 16BIT,
Global,EM20060,0,DEC 16BIT,
Global,EM20061,0,DEC 16BIT,
Global,EM20062,0,DEC 16BIT,
Global,EM20063,0,DEC 16BIT,
Global,EM20064,0,DEC 16BIT,
Global,EM20065,0,DEC 16BIT,
Global,EM20066,0,DEC 16BIT,
Global,EM20067,0,DEC 16BIT,
Global,EM20068,0,DEC 16BIT,
Global,EM20069,0,DEC 16BIT,
Global,EM20070,0,DEC 16BIT,
Global,EM20071,0,DEC 16BIT,
Global,EM20072,0,DEC 16BIT,
Global,EM20073,0,DEC 16BIT,
Global,EM20074,0,DEC 16BIT,
Global,EM20075,0,DEC 16BIT,
Global,EM20076,0,DEC 16BIT,
Global,EM20077,0,DEC 16BIT,
Global,EM20078,0,DEC 16BIT,
Global,EM20079,0,DEC 16BIT,
Global,EM20080,0,DEC 16BIT,
Global,EM20081,0,DEC 16BIT,
Global,EM20082,0,DEC 16BIT,
Global,EM20083,0,DEC 16BIT,
Global,EM20084,0,DEC 16BIT,
Global,EM20085,0,DEC 16BIT,
Global,EM20086,0,DEC 16BIT,
